poi_geohash6,poi_id,poi_name,poi_latitude,poi_longitude,poi_house,poi_street,poi_country_name,poi_city_name,poi_category_l1,poi_category_l2,poi_category_l3,poi_postcode,poi_l1,poi_l2,poi_l3,poi_l4
w3gv6g,IT.09G50DQQHWOSV,"{""en"":""Bao Khanh Bakery"",""vi"":""Tiệm Bánh Bảo Khanh""}",10.787957361187594,106.64654746418637,363,"{""en"":""Võ Thành Trang"",""vi"":""Võ Thành Trang""}",Vietnam,Ho Chi Minh,food and beverage,vietnamese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0D7GHY0XC720G,"{""en"":""1007/81 Lac Long Quan St."",""vi"":""1007/81 Lạc Long Quân""}",10.78753309399417,106.64925491183863,1007/81,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0R8BY11ZSDSZ5,"{""en"":""1017/147A Lac Long Quan St."",""vi"":""1017/147A Lạc Long Quân""}",10.78799369691194,106.64714160214135,1017/147A,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0RBM3JUMFXE7U,"{""en"":""Hau Ny Fabric Store"",""vi"":""Cửa hàng Vải Hậu Ny""}",10.7857136,106.651765,Sạp KT13,"{""en"":""Tân Tiến""}",Vietnam,Ho Chi Minh,general merchandise,fashion,fabric stores,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0UY38K0FQMJOE,"{""en"":""Bán Thùng Carton Giá Rẻ Tại TP HCM""}",10.7880408,106.6479349,,{},Vietnam,Ho Chi Minh,general merchandise,home furnishing,furniture,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.15T2QXEBER086,"{""en"":""10 Street No.4"",""vi"":""10 Đường Số 4""}",10.78621674,106.6459768,10,"{""en"":""Đường Số 4"",""vi"":""Đường Số 4""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1C90J23CDJ4JN,"{""en"":""150 Ni Su Huynh Lien St."",""vi"":""150 Ni Sư Huỳnh Liên""}",10.7840219,106.6464514,150,"{""en"":""Ni Sư Huỳnh LIên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1GMQ13G9HMLOX,"{""en"":""16/27 Bui The My St."",""vi"":""16/27 Bùi Thế Mỹ""}",10.784406,106.649119,16/27,"{""en"":""Bùi Thế Mỹ"",""vi"":""Bùi Thế Mỹ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.21EQMVR9NKOH9,"{""en"":""50 Tan Tho St."",""vi"":""50 Tân Thọ""}",10.78698035,106.6519145,50,"{""en"":""Tan Tho St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.23EGUUX42K6TD,"{""en"":""3A Duy Tan St."",""vi"":""3A Duy Tân""}",10.78491549,106.6535127,3A,"{""en"":""Duong Duy Tan""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.23PG4TAN1GXEN,"{""en"":""81/22 Pham Phu Thu St."",""vi"":""81/22 Phạm Phú Thứ""}",10.78836939,106.6478761,81/22,"{""en"":""Phạm Phú Thứ"",""vi"":""Phạm Phú Thứ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.23QZK3PY33Z41,"{""en"":""1040 Lac Long Quan St."",""vi"":""1040 Lạc Long Quân""}",10.78391,106.6509,1040,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.2D1GBNB6EMJL0,"{""en"":""69/12 Pham Phu Thu St."",""vi"":""69/12 Phạm Phú Thứ""}",10.7885087,106.6482033,69/12,"{""en"":""Phạm Phú Thứ"",""vi"":""Phạm Phú Thứ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2HYOQ45BXCCHI,"{""en"":""54/24 Duy Tan St."",""vi"":""54/24 Duy Tân""}",10.78471735,106.6517845,54/24,"{""en"":""Duy Tan St."",""vi"":""Duy Tân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.2R2YEZTJEQ1NA,"{""en"":""Nymax Nails""}",10.7834551079021,106.6533729067492,,{},Vietnam,Ho Chi Minh,beauty services,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.2RMZQMJF65ZFR,"{""en"":""130/14 Ni Su Huynh Lien St."",""vi"":""130/14 Ni Sư Huỳnh Liên""}",10.78402645,106.6470646,130/14,"{""en"":""Vườn Lan"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2ZZWNFK14JF94,"{""en"":""Ha Vy Clothing Shop"",""vi"":""Shop Quần Áo Hà Vy""}",10.78664817,106.6513308,1170,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.30Y4MC6V1RAVK,"{""en"":""Cà Phê Muối ALI""}",10.784912927156432,106.65097107934254,1074,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,food and beverage,tea and coffee,coffee,70000,Ho Chi Minh City,Bay Hien Ward,,Phường 8
w3gv6g,IT.31KDDD1RDPTVE,"{""en"":""Chi Thuy Fabric Shop"",""vi"":""Cửa Hàng Vải Chí Thủy""}",10.7855611,106.6536372,178,"{""en"":""Đường Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,general merchandise,fashion,fabric stores,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.33KX2YTGU7C9T,"{""en"":""Duong Anh Computer Shop"",""vi"":""Vi Tính Dương Anh""}",10.783422274465977,106.64908333250844,61A,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,general merchandise,electronics,computers,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3BF338EC1GE32,"{""vi"":""Bún Cô Vy""}",10.788486826811228,106.6452797088391,,{},Vietnam,Ho Chi Minh,food and beverage,vietnamese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3BRT6SZB5XA9B,"{""en"":""Kim Hien Binh Minh Gold Trading Co.,LTD"",""vi"":""Công Ty TNHH KD Vàng Kim Hiền Bình Minh""}",10.78815476,106.6525439,57,"{""en"":""Tan Xuan St.""}",Vietnam,Ho Chi Minh,industrial,company type,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.3CE73F4YOY9EB,"{""en"":""Luan Y Nhan One Member Co.,LTD"",""vi"":""Công Ty TNHH MTV Luận Ý Nhân""}",10.783835670245296,106.64986005481654,817/25/5,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,industrial,company type,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3IX2G67H4QWJ3,"{""en"":""Anh Huong Pijama Store"",""vi"":""Cửa Hàng Đồ Bộ Ánh Hường""}",10.787823218980733,106.65159858022326,,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3KJ07P5IQYFKT,"{""en"":""144/43 Hong Lac St."",""vi"":""144/43 Hồng Lạc""}",10.787382320720084,106.64838418314679,144/43,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3PEB0YNBOKI1J,"{""en"":""110 Dong Ho St."",""vi"":""110 Đông Hồ""}",10.78408706,106.6520045,110,"{""en"":""Đường Đông Hồ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.3R8PKVI9B26XB,"{""en"":""59/3A Hong Lac St."",""vi"":""59/3A Hồng Lạc""}",10.78547889,106.6492286,59/3A,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.01FU5KHAUDBRO,"{""en"":""Trang Tran Mannequin Shop"",""vi"":""Cửa Hàng Manơcanh Trang Trần""}",10.78600098,106.6537988,458,"{""en"":""Lý Thường Kiệt"",""vi"":""Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,general merchandise,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gv6g,IT.03VZ9K82B563B,"{""en"":""Quyen Van 2 Clothing Shop"",""vi"":""Cửa Hàng Quần Áo Quyền Vân 2""}",10.787650893571495,106.65072336752058,1017/15,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.09P2YL9LSMKXV,"{""en"":""40 D3C Tan Phuoc Quarter - Thung Lung Residence"",""vi"":""40 D3C Kp. Tân Phước - Kdc Thung Lũng""}",10.94092567,106.7519754,,"{""en"":""D3C Kp. Tân Phước, Kdc Thung Lũng"",""vi"":""Đường D3c""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,Tan Dong Hiep Ward,,KDC Thung Lũng
w3gv6g,IT.0AF6BLNSKLGBH,"{""en"":""180/9 Hong Lac St."",""vi"":""180/9 Hồng Lạc""}",10.78743809,106.6478701,180/9,"{""en"":""Hong Lac""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0ARPBTUBLRY35,"{""en"":""46/12 Bui The My St."",""vi"":""46/12 Bùi Thế Mỹ""}",10.78510905,106.6487921,46/12,"{""en"":""Bùi Thế Mỹ"",""vi"":""Bùi Thế Mỹ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0CKD3WJ9B2Z10,"{""en"":""Thanh An Bakery"",""vi"":""Thành An Bakery""}",10.787535500180482,106.64508175807919,277,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,food and beverage,vietnamese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.0EX9FW40IGU5C,"{""en"":""Thanh Phuong Motorcycle Repair - Duong An Phu 25"",""vi"":""Sửa Chữa Xe Gắn Máy Thanh Phương - Đường An Phú 25""}",10.94143355,106.7437199,,"{""en"":""Đường An Phú 25, Kp. 2""}",Vietnam,Ho Chi Minh,auto,auto repair,motorcycle repair,75000,Ho Chi Minh City,An Phu Ward,,
w3gv6g,IT.0JSFTE59WXGGR,"{""en"":""1054 Lac Long Quan St."",""vi"":""1054 Lạc Long Quân""}",10.78423,106.651,1054,"{""en"":""Lạc Long Quân.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0KF0FTBW88ZCL,"{""en"":""127/C3 Ni Su Huynh Lien St."",""vi"":""127/C3 Ni Sư Huỳnh Liên""}",10.783098119322375,106.64700440244565,127/C3,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0KGUCFPYREB8D,"{""en"":""1007/58 Lac Long Quan St."",""vi"":""1007/58 Lạc Long Quân""}",10.787368594054001,106.6500771494479,1007/58,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0L4EEL39I0W6I,"{""en"":""Trái Cây Sạch Yumi Đồ Ăn Vặt - Ni Sư Huỳnh Liên""}",10.783495008448597,106.64910787777796,59,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,food and beverage,chinese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0M8H0YQ41AL3B,"{""en"":""Doctor Tran Viet Luan Oto-Rhino-Laryngology Clinic"",""vi"":""Phòng Khám Tai Mũi Họng Bác Sĩ Trần Viết Luân""}",10.78826748,106.6527583,12,"{""en"":""Tân Tạo"",""vi"":""Tân Tạo""}",Vietnam,Ho Chi Minh,healthcare,physicians,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0O70EYXG5J0CD,"{""en"":""18 Hong Lac St."",""vi"":""18 Hồng Lạc""}",10.78492876,106.6504884,18,"{""en"":""Huynh Lien St"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0U63YYWD2NYFW,"{""en"":""Tam Chau III Pharmacy"",""vi"":""Nhà Thuốc Tâm Châu III""}",10.78423251,106.646109,171,"{""en"":""Ni Sư Huỳnh LIên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,healthcare,pharmacy,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.12MMWLOCVUY6G,"{""en"":""165 Le Hong Phong St."",""vi"":""165 Lê Hồng Phong""}",10.937147142562623,106.75081016319228,165 ,"{""en"":""Lê Hồng Phong"",""vi"":""Lê Hồng Phong""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,Tan Dong Hiep Ward,,
w3gv6g,IT.13WQNDM6ZS7D8,"{""en"":""Anh Hoa Ao Dai Fashion Shop"",""vi"":""Thời Trang Áo Dài Ánh Hoa""}",10.785654791736363,106.65019752617849,911/36,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.18LJVSNWM72KV,"{""en"":""Minh Anh Lang Son Roasted Pork - Facility 2"",""vi"":""Heo Quay Lạng Sơn Minh Anh - Cơ Sở 2""}",10.939428898326284,106.7497033147589,,"{""en"":""Lê Hồng Phong"",""vi"":""Lê Hồng Phong""}",Vietnam,Ho Chi Minh,food and beverage,chinese,,75000,Ho Chi Minh City,An Phu Ward,,
w3gv6g,IT.1ECZIEKKM0OTW,"{""en"":""1052/24 Lac Long Quan St."",""vi"":""1052/24 Lạc Long Quân""}",10.78393282,106.6516321,1052/24,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.1OFXEST3LAYGG,"{""en"":""43/25 Dong Ho St."",""vi"":""43/25 Đông Hồ""}",10.78337477,106.6517116,43/25,"{""en"":""Đông Hồ"",""vi"":""Đông Hồ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.206RT10UH4URH,"{""en"":""Manh Phat Facility"",""vi"":""Cơ Sở Mạnh Phát""}",10.78821,106.6518,1240,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,home services,home construction,contractors,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.20RABD7WMYAHE,"{""en"":""45/25 Duy Tan St."",""vi"":""45/25 Duy Tân""}",10.784430907798821,106.65264542316879,45/25,"{""en"":""Duy Tân"",""vi"":""Duy Tân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.24JB8M7V3G9HE,"{""en"":""488 Ly Thuong Kiet St."",""vi"":""488 Lý Thường Kiệt""}",10.78665791,106.6536522,488,"{""en"":""Lý Thường Kiệt"",""vi"":""Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gv6g,IT.2CABZ1PWOHQBI,"{""en"":""Caesar Sanitary Equipment - Ho Chi Minh Showroom"",""vi"":""Thiết Bị Vệ Sinh Caesar - Showroom Hồ Chí Minh""}",10.7846888,106.654009,453,"{""en"":""Lý Thường Kiệt"",""vi"":""Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,general merchandise,home furnishing,paint stores,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gyjp,IT.2GJE5YMLHTJLM,"{""en"":""343D/1 Quarter 1A - An Phu Ward"",""vi"":""343D/1 KP1A - P.An Phú""}",10.9416418,106.746504,343D/1,"{""en"":""Kp1a""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,
w3gv6g,IT.2L1ZA2BEBD8MO,"{""en"":""81/26 Pham Phu Thu St."",""vi"":""81/26 Phạm Phú Thứ""}",10.78829785,106.6478632,81/26,"{""en"":""Pham Phu Thu St."",""vi"":""Phạm Phú Thứ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2NNN0YCULD8EJ,"{""en"":""130/6 Ni Su Huynh Lien St."",""vi"":""130/6 Ni Sư Huỳnh Liên""}",10.783967425278405,106.6469270762459,130/6,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2RQJKOLJ0NDHI,"{""en"":""Son Vang - Vinh Nhi Fashion Clothings Shop"",""vi"":""Tiệm Quần Áo Sơn Vãng - Vinh Nhi""}",10.78602649,106.6511632,943,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2TSOJ1AD7FDKN,"{""en"":""Hung Huong Garment Accessories"",""vi"":""Phụ Liệu May Mặc Hùng Hương""}",10.783985291372531,106.65296099548112,31,"{""en"":""Tân Phước"",""vi"":""Tân Phước""}",Vietnam,Ho Chi Minh,general merchandise,fashion,bespoke,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.3D6CFTF9RT6D2,"{""en"":""1007/13B Lac Long Quan St."",""vi"":""1007/13B Lạc Long Quân""}",10.78716041,106.6508095,1007/13B,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.3P3LA8FPO0078,"{""en"":""Con Cung - 191 Ni Su Huynh Lien"",""vi"":""Con Cưng - 191 Ni Sư Huỳnh Liên""}",10.784524072642967,106.64573933524866,191,"{""en"":""Ni Sư Huỳnh LIên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,general merchandise,shopping,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.3S2RZHIAT6KKC,"{""en"":""30A2/A11 Street X1"",""vi"":""30A2/A11 Đường X1""}",10.936955760693436,106.7446161360312,30A2/A11,"{""en"":""Đường X1"",""vi"":""Đường X1""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,An Phu Ward,,
w3gyjp,IT.3UEZPN7BE19L1,"{""en"":""87 D3C Tan Phuoc Quarter - Thung Lung Residence"",""vi"":""87 D3C Kp. Tân Phước - Kdc Thung Lũng""}",10.94090613,106.7520901,,"{""en"":""D3C Kp. Tân Phước, Kdc Thung Lũng"",""vi"":""Đường D3c""}",Vietnam,Ho Chi Minh,residential,,,75000,Ho Chi Minh City,Tan Dong Hiep Ward,,KDC Thung Lũng
w3gv6g,IT.00NWJ29862O1X,"{""en"":""1122 Lac Long Quan St."",""vi"":""1122 Lạc Long Quân""}",10.785718,106.651203,1122,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.01H1U3KKR398Q,"{""en"":""5 Ni Su Huynh Lien St."",""vi"":""5 Ni Sư Huỳnh Liên""}",10.78534,106.645587,5,"{""en"":""Ni Su Huynh Lien St""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.044P83AEO44MQ,"{""en"":""5B Ba Gia St."",""vi"":""5B Ba Gia""}",10.78667144,106.6543945,5B,"{""en"":""Ba Gia""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gv6g,IT.094WKJPNMSUSE,"{""en"":""Thuy Hang Clothing Store"",""vi"":""Cửa Hàng Quần Áo Thúy Hằng""}",10.786545480611878,106.65161659354362,85,"{""en"":""Tân Tiến"",""vi"":""Tân Tiến""}",Vietnam,Ho Chi Minh,general merchandise,fashion,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0E4GW340S9SVV,"{""en"":""73 Tan Xuan St."",""vi"":""73 Tân Xuân""}",10.78779,106.6527,73,"{""en"":""Tan Xuan St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gyjp,IT.0JZ02LUQ5CNB9,"{""en"":""Food Stall - 25 An Phu"",""vi"":""Điểm Tâm Sáng Hủ Tiếu Bánh Canh - 25 An Phú""}",10.94130309,106.7436034,25,"{""en"":""An Phú""}",Vietnam,Ho Chi Minh,food and beverage,vietnamese,,75000,Ho Chi Minh City,An Phu Ward,,
w3gv6g,IT.0NA5AJ2KVW0W7,"{""en"":""45/3 Bui The My St."",""vi"":""45/3 Bùi Thế Mỹ""}",10.78612693,106.6481633,45/3,"{""en"":""Đường Bùi Thế Mỹ""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0QP2OJS7ZIBZY,"{""en"":""20 Tan Xuan St."",""vi"":""20 Tân Xuân""}",10.78828,106.6524,20,"{""en"":""Tân Xuân"",""vi"":""Tân Xuân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0RZHSGDBWWKQ2,"{""en"":""51 Ni Su Huynh Lien St."",""vi"":""51 Ni Sư Huỳnh Liên""}",10.78323595,106.6491571,51,"{""en"":""Ni Sư Huỳnh LIên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0S2ADNJOI1DZC,"{""en"":""37/08/07 Phu Hoa St."",""vi"":""37/08/07 Phú Hoà""}",10.78511701,106.6526833,37/08/07,"{""en"":""Phú Hoà"",""vi"":""Phú Hoà""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
w3gv6g,IT.0U8QPVYXIPBCQ,"{""en"":""10 Bui The My St."",""vi"":""10 Bùi Thế Mỹ""}",10.78418128,106.6485995,10,"{""en"":""Bui The My St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0WGW86876DOVJ,"{""en"":""1007/75 Lac Long Quan St."",""vi"":""1007/75 Lạc Long Quân""}",10.787551341302446,106.64948874272108,1007/75,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0XA17W0JGZ0PI,"{""en"":""130/36 Hong Lac St."",""vi"":""130/36 Hồng Lạc""}",10.7873437,106.6489295,130/36,"{""en"":""Hong Lac""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.0ZM96QNM6WIJ3,"{""en"":""412 Ly Thuong Kiet St."",""vi"":""412 Lý Thường Kiệt""}",10.78490817,106.6541119,412,"{""en"":""Lý Thường Kiệt"",""vi"":""Lý Thường Kiệt""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gv6g,IT.1354JFFTDHO8K,"{""en"":""160/33 Hong Lac St."",""vi"":""160/33 Hồng Lạc""}",10.78739061255557,106.64814724139381,160/33,"{""en"":""Hồng Lạc"",""vi"":""Hồng Lạc""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gyjp,IT.1BQY2YQ8BSH44,"{""en"":""RHINO SKATE PARK""}",10.9405176,106.7438507,,"{""en"":""Đường C2"",""vi"":""Đường C2""}",Vietnam,Ho Chi Minh,attractions,parks,skate parks,75000,Ho Chi Minh City,An Phu Ward,,KDC An Phú
w3gv6g,IT.1C1FBEEEXE0VB,"{""en"":""Simba Quán""}",10.785811475692896,106.64557009214684,216,"{""en"":""Ni Sư Huỳnh Liên"",""vi"":""Ni Sư Huỳnh Liên""}",Vietnam,Ho Chi Minh,food and beverage,vietnamese,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1IK9V2YE5MV0U,"{""en"":""73/2/7 Ni Su Huynh Lien St."",""vi"":""73/2/7 Ni Sư Huỳnh Liên""}",10.78312765,106.6484915,73/2/7,"{""en"":""Ni Su Huynh Lien St""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1K8DE1IX4JG6Y,"{""en"":""935 Lac Long Quan St."",""vi"":""935 Lạc Long Quân""}",10.78594,106.6511,935,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.1QPIDQWX9SVLC,"{""en"":""911/51 Lac Long Quan St."",""vi"":""911/51 Lạc Long Quân""}",10.78561316,106.6496679,911/51,"{""en"":""Lạc Long Quân"",""vi"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.23TOMGO62IR94,"{""en"":""496 Ly Thuong Kiet St."",""vi"":""496 Lý Thường Kiệt""}",10.78703593,106.6535262,496,"{""en"":""Ly Thuong Kiet St.""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Son Nhat Ward,,
w3gv6g,IT.2BBS43CTAOTH6,"{""en"":""110A Hong Lac St."",""vi"":""110A Hồng Lạc""}",10.78624538,106.6488321,110A,"{""en"":""Hong Lac""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Bay Hien Ward,,
w3gv6g,IT.2DBZBTUJVDH37,"{""en"":""1206/1/6 Lac Long Quan St."",""vi"":""1206/1/6 Lạc Long Quân""}",10.7876214,106.6519905,1206/1/6,"{""en"":""Lạc Long Quân""}",Vietnam,Ho Chi Minh,residential,,,70000,Ho Chi Minh City,Tan Hoa Ward,,
